names,scores,logfoldchanges,group
Aldh3b2,0.020902693,3.0500915,TEINH2
Inafm2,0.019576352,2.4696088,TEINH2
X1700001L19Rik,0.018711377,2.9641368,TEINH2
Rpl26,0.018645987,3.3315854,TEINH2
Myh7,0.018367458,3.1705327,TEINH2
Zcchc12,0.017650012,3.1844912,TEINH2
Atp2b4,0.016689464,3.1262317,TEINH2
Tmem91,0.016592303,3.0340242,TEINH2
Isl1,0.016528597,4.1723847,TEINH2
Dlx6,0.016347215,3.3817146,TEINH2
Pld5,0.015810328,3.1627889,TEINH2
Usp29,0.015504098,2.8708272,TEINH2
Gaa,0.014977611,2.7677438,TEINH2
Prkcd,0.014391924,3.5715625,TEINH2
Tcerg1l,0.014217044,2.9680982,TEINH2
Pnma3,0.014216658,2.7716222,TEINH2
Gpr101,0.013606064,3.6127372,TEINH2
Slc32a1,0.012639631,3.455326,TEINH2
Rasd1,0.0126102725,3.101499,TEINH2
Tmie,0.012608684,2.975286,TEINH2
Galnt16,0.012298099,2.3567178,TEINH2
Peg10,0.012165751,2.9202602,TEINH2
Gad2,0.012151505,3.7630758,TEINH2
Ly6h,0.012108089,3.5749586,TEINH2
Lzts1,0.01186186,2.6032026,TEINH2
Pnck,0.011715276,2.5286272,TEINH2
Sox1,0.011625134,3.0176191,TEINH2
Vat1l,0.011480393,2.8599958,TEINH2
Ctxn2,0.011429814,2.755991,TEINH2
Tro,0.011149764,2.4229841,TEINH2
Fam65b,0.011091371,2.4602306,TEINH2
Whrn,0.0107425945,2.729355,TEINH2
Nrsn2,0.010726994,2.8585413,TEINH2
Gng4,0.010710509,2.7183053,TEINH2
Peg3,0.01033017,2.7272246,TEINH2
Baiap3,0.009986503,3.2369626,TEINH2
Myo5b,0.009298296,2.7000856,TEINH2
Gap43,0.00915057,3.1662517,TEINH2
Zic4,0.009123255,3.1314452,TEINH2
Resp18,0.008787824,2.8870304,TEINH2
Zdbf2,0.0086798305,2.511906,TEINH2
Nrp2,0.0078523075,2.2583742,TEINH2
X6330403K07Rik,0.0077191023,2.7707531,TEINH2
Sgsm1,0.0076980996,2.1938145,TEINH2
Gfra1,0.007580084,2.3497083,TEINH2
Adra2a,0.0075765857,2.6055653,TEINH2
Ar,0.007424871,2.2723901,TEINH2
Zfp612,0.007308084,1.9549655,TEINH2
Sez6l,0.007297938,2.2229035,TEINH2
Ankrd63,0.00725716,2.9307256,TEINH2
Gad1,0.0071997726,3.1813068,TEINH2
Wdr6,0.007123805,2.1664455,TEINH2
X1700048O20Rik,0.0070402524,2.2023187,TEINH2
Rpl35a,0.0069517177,1.9514736,TEINH2
Pnmal2,0.0067304727,2.1960437,TEINH2
Gria1,0.006568931,2.45441,TEINH2
Kbtbd11,0.006523285,1.985297,TEINH2
Pcdh8,0.0064611244,2.3346393,TEINH2
Ndn,0.0064572184,2.0960896,TEINH2
Grm5,0.006400684,2.2665658,TEINH2
Pgrmc1,0.0063455794,1.9431388,TEINH2
Mttp,0.0063209017,1.7142829,TEINH2
Tmem130,0.0061753984,2.4444656,TEINH2
Vsnl1,0.0061581344,2.5132928,TEINH2
Xist,0.006122182,2.228044,TEINH2
Zcchc18,0.006101914,2.1038177,TEINH2
Sp9,0.0060890927,2.998482,TEINH2
Neurl1a,0.0060139582,1.9574704,TEINH2
Smarca2,0.005956408,1.7032299,TEINH2
Nhs,0.0059255487,2.3235025,TEINH2
Tmem158,0.005904124,2.395964,TEINH2
Abhd11os,0.0058868034,2.7784665,TEINH2
Mboat7,0.0058169803,1.6933466,TEINH2
Ece2,0.005667298,1.9316715,TEINH2
Bex2,0.0056103733,2.7130806,TEINH2
Serp2,0.005460425,2.2831964,TEINH2
Dlk1,0.0053631845,3.667386,TEINH2
Plekha7,0.0053597763,2.2098906,TEINH2
Hs6st2,0.005347077,2.2354522,TEINH2
Mtch1,0.0052994685,1.7609439,TEINH2
Ecel1,0.005296847,3.7345746,TEINH2
Xpr1,0.0052881795,1.6078303,TEINH2
Meg3,0.005268986,4.1978536,TEINH2
A730017C20Rik,0.0052570994,2.0382233,TEINH2
Gabra2,0.0052156644,2.0205112,TEINH2
Coprs,0.005208669,1.711852,TEINH2
Cbarp,0.0051929005,2.1310642,TEINH2
X2210016L21Rik,0.0051603736,1.69673,TEINH2
Ptpn5,0.0051465686,2.1040492,TEINH2
Maged1,0.0051163626,1.750738,TEINH2
X1500009L16Rik,0.005104195,1.9209539,TEINH2
Rgag4,0.0051040216,2.0143068,TEINH2
Gm26793,0.0050871926,2.0904734,TEINH2
Slc16a11,0.005048818,2.1404333,TEINH2
Pianp,0.0050238594,1.8351196,TEINH2
Bex1,0.005016485,1.9802712,TEINH2
Nsg1,0.0049895206,2.146534,TEINH2
Pak3,0.004940303,1.7537819,TEINH2
Nap1l5,0.0049347207,2.3622792,TEINH2
Dapk1,0.0049129874,1.7845706,TEINH2
Aifm3,0.0049112835,2.1033573,TEINH2
Tspyl2,0.0048955297,1.6038082,TEINH2
Ttc3,0.0047483505,2.3674042,TEINH2
Ddx24,0.0047372878,1.5969751,TEINH2
Snhg11,0.0046363343,3.181346,TEINH2
X2210013O21Rik,0.0046074223,1.5115794,TEINH2
Itm2c,0.004543933,1.8013577,TEINH2
Ngfrap1,0.0045394977,1.9579842,TEINH2
Nsg2,0.0045212293,2.2189362,TEINH2
Zwint,0.0044998187,2.1648626,TEINH2
Dscam,0.0044798683,1.7725999,TEINH2
Gm10320,0.004454123,1.600121,TEINH2
Nrxn3,0.004396186,2.1373131,TEINH2
Nts,0.0043913033,3.1383371,TEINH2
Cacng5,0.004375148,2.57061,TEINH2
Dpcd,0.0043720664,1.5318424,TEINH2
Arid4a,0.004315579,1.5027976,TEINH2
Impact,0.0043036207,1.8430554,TEINH2
C1qtnf4,0.0042703776,1.7458441,TEINH2
Pnmal1,0.004247244,1.674954,TEINH2
Camk2d,0.0042343475,1.7979217,TEINH2
Vstm2l,0.004222775,1.9733483,TEINH2
Col25a1,0.004217997,2.398097,TEINH2
RP24.236C17.2,0.0041632415,2.0039961,TEINH2
Adcyap1r1,0.00415896,1.8991919,TEINH2
Disp2,0.0041289637,1.9843354,TEINH2
Pbx4,0.0040948703,1.7737396,TEINH2
Akap9,0.0040871697,1.4482734,TEINH2
Fam19a5,0.004087099,1.5135779,TEINH2
Chchd10,0.0040304284,2.2995427,TEINH2
Dpp10,0.0040280726,1.9091532,TEINH2
Gnal,0.003937665,2.0632477,TEINH2
Cstf3,0.0039372,1.4686687,TEINH2
Ralyl,0.0038974404,1.7569298,TEINH2
Chd3os,0.0038894594,2.0150743,TEINH2
Blcap,0.0038798566,1.4655669,TEINH2
Cnih2,0.0038797054,1.995147,TEINH2
Adgrg6,0.040443595,6.2516036,TEINH20
Stk32b,0.0315359,5.9853783,TEINH20
BC035947,0.028628893,6.062852,TEINH20
Fst,0.022426253,5.601974,TEINH20
Chrm2,0.02011395,5.555876,TEINH20
Cyp26b1,0.019189542,6.0056987,TEINH20
Ibsp,0.01639959,7.075639,TEINH20
Edaradd,0.01468169,5.785449,TEINH20
Clrn1,0.014112303,5.211777,TEINH20
Grik1,0.012513119,5.0728545,TEINH20
Tcerg1l,0.0077503156,4.5871353,TEINH20
Cpne4,0.0060461797,4.636005,TEINH20
X9330158H04Rik,0.0049893153,4.582765,TEINH20
Oxtr,0.004633398,4.728699,TEINH20
Greb1l,0.0043193246,3.9208214,TEINH20
Nkain3,0.0039716344,3.9989443,TEINH20
Ankrd34b,0.0037358056,4.331917,TEINH20
Nell1,0.0036455046,4.3145623,TEINH20
Zfp57,0.0036316304,3.9255743,TEINH20
Ntng1,0.003479739,5.5274315,TEINH20
Pdzrn4,0.0027574443,3.6739347,TEINH20
Htr3a,0.0025168506,5.8843193,TEINH20
Spats2l,0.0022343504,3.5134752,TEINH20
B3gat2,0.0022010212,3.9490702,TEINH20
Ptpro,0.0021301073,3.560648,TEINH20
Ngf,0.0020126759,4.3728914,TEINH20
Bmper,0.002010248,3.7020895,TEINH20
Dlx5,0.0019242341,4.0522294,TEINH20
Ptpru,0.0019163587,3.6907153,TEINH20
Evc2,0.0019089296,3.5688665,TEINH20
Rgs2,0.0019066778,3.7515137,TEINH20
Tmem65,0.0018555684,3.3327653,TEINH20
Rpl29,0.0018516071,4.2586637,TEINH20
Rps6ka2,0.0017667891,3.4394577,TEINH20
Cntnap2,0.0016050814,3.8650007,TEINH20
Sphkap,0.0015649024,3.7143233,TEINH20
Pcdh8,0.001557555,3.5185084,TEINH20
Sp9,0.0015449575,4.0855713,TEINH20
Rbms3,0.0014818881,3.7259626,TEINH20
Ero1lb,0.0013862042,3.1749923,TEINH20
Slc32a1,0.0012967038,4.4738874,TEINH20
Cd164l2,0.0012479177,3.5341964,TEINH20
Vstm2a,0.0012055062,3.6776345,TEINH20
Gad2,0.001201571,5.0195446,TEINH20
Kcnip1,0.0011830992,3.7157717,TEINH20
Epha3,0.0011729244,3.306341,TEINH20
Gm9962,0.0011363912,3.4047165,TEINH20
Dctn1,0.0011361275,2.968664,TEINH20
Dlgap3,0.0011231466,3.1416278,TEINH20
Lamp5,0.0010816804,4.0590367,TEINH20
Pgf,0.0010540402,3.3629484,TEINH20
Asic2,0.0010414659,3.1131485,TEINH20
Gucy1a3,0.0010295247,3.3159933,TEINH20
Epha10,0.001014,3.052335,TEINH20
Slc6a1,0.00095720816,4.212008,TEINH20
Adarb2,0.0009423627,4.02083,TEINH20
Cdh8,0.0009414508,3.004791,TEINH20
Ap1s2,0.0009359467,2.9938993,TEINH20
Camk2n2,0.0009041051,3.3368545,TEINH20
Dync1i1,0.0008854354,2.9559822,TEINH20
Plxna2,0.00088315207,2.931964,TEINH20
Vwc2,0.00088004064,3.4689057,TEINH20
Chac1,0.0008785312,3.0066645,TEINH20
Cgn,0.0008621795,3.2576241,TEINH20
Dlx1,0.00085788907,3.7914987,TEINH20
Rwdd2a,0.00085693185,2.8703856,TEINH20
Rgs17,0.000837028,3.154528,TEINH20
Hunk,0.0008153894,2.8075068,TEINH20
Gps1,0.00081133586,2.6892729,TEINH20
Pvt1,0.0008070811,2.831532,TEINH20
St6galnac5,0.0008041266,3.2554643,TEINH20
Gad1,0.0008016054,4.420127,TEINH20
Rab3b,0.00079392234,3.544191,TEINH20
Stmn1,0.0007888897,3.3053207,TEINH20
Dtnb,0.0007813707,2.6188538,TEINH20
Nt5dc2,0.00077729573,3.030764,TEINH20
Dlgap2,0.0007698871,2.8898396,TEINH20
Myl6b,0.0007532139,2.9904509,TEINH20
Slc18a2,0.00071447896,5.307271,TEINH20
Hmga1,0.0007138314,2.969379,TEINH20
Bcat1,0.00071153074,2.7152817,TEINH20
Camk4,0.0007096694,3.6130707,TEINH20
Ccl25,0.0007040598,2.416613,TEINH20
Vps37d,0.000701362,2.644001,TEINH20
Cnr1,0.00069487025,3.908406,TEINH20
Kcnc2,0.0006943473,3.4069886,TEINH20
Gm19426,0.0006529205,2.9855235,TEINH20
Cygb,0.0006516042,3.166213,TEINH20
Ntsr1,0.0006473109,3.6791224,TEINH20
Ccdc136,0.00063949055,3.044431,TEINH20
Tmem132c,0.00063647697,3.6209624,TEINH20
Dlx6os1,0.0006319638,3.706909,TEINH20
Kctd8,0.00062681414,3.232812,TEINH20
Unc119,0.0006263415,2.769452,TEINH20
Gm8797,0.00062293635,3.224514,TEINH20
Cplx1,0.0006087574,3.4329572,TEINH20
Fam196b,0.0006075987,3.4810197,TEINH20
Pkib,0.0005963692,2.9449794,TEINH20
Fbxo44,0.00058968994,2.4024613,TEINH20
Bcl9,0.0005832835,2.2948446,TEINH20
Arx,0.00058006,3.334791,TEINH20
Spag4,0.0005751301,2.9932523,TEINH20
Aldh1b1,0.00057007564,2.7398875,TEINH20
Sema5a,0.0005699989,2.8119228,TEINH20
Tmem28,0.00056621246,2.6384952,TEINH20
Rhof,0.0005653177,2.5674152,TEINH20
Gm13629,0.000551952,3.061351,TEINH20
Rhov,0.0005454479,2.6458375,TEINH20
B4galnt4,0.00054484524,2.7901535,TEINH20
Adcy2,0.0005422762,2.7554195,TEINH20
Fgf9,0.0005307787,2.7186754,TEINH20
Vstm2b,0.00052712136,2.7018256,TEINH20
Pgk1,0.00052166166,2.3964882,TEINH20
Lgr5,0.0005202194,3.545445,TEINH20
Dapk1,0.00051887496,2.466402,TEINH20
Mtfp1,0.0005172173,2.6811378,TEINH20
Chga,0.0005170485,2.8161812,TEINH20
Atp1a3,0.0005123199,3.2882035,TEINH20
Abat,0.00050863344,2.8178413,TEINH20
Inafm1,0.00050679204,2.5404303,TEINH20
Ogfrl1,0.0005051292,2.8817434,TEINH20
Rph3a,0.0005039415,2.8673236,TEINH20
Dleu7,0.0005032737,2.6260986,TEINH20
Gadd45gip1,0.0004989842,2.209223,TEINH20
Arl5a,0.00049588416,2.2546685,TEINH20
Tmem59l,0.0004941123,2.768742,TEINH20
Kcnc1,0.00049300276,3.0483217,TEINH20
Emc4,0.000492691,2.3407,TEINH20
Ache,0.0004917437,2.8699632,TEINH20
Ppp3cc,0.00048561743,2.1592264,TEINH20
Acp1,0.00048231325,2.3115764,TEINH20
Shisa6,0.00046954618,3.1461558,TEINH20
Izumo4,0.00046889303,2.2489948,TEINH20
X2810455O05Rik,0.0004679606,2.5509293,TEINH20
Dlx6,0.00046549938,3.1726215,TEINH20
Tiam2,0.00046522255,2.699048,TEINH20
Hcn1,0.0004629141,2.8051114,TEINH20
Lamb1,0.000462808,2.9487047,TEINH20
Ifitm10,0.00045875995,2.707193,TEINH20
Cptp,0.00045614006,2.142029,TEINH20
Vcp,0.000447859,2.130088,TEINH20
Gda,0.00044632927,3.0114233,TEINH20
Sesn2,0.0004460268,2.403361,TEINH20
Zcchc12,0.00043937942,2.887213,TEINH20
Tuba8,0.0004361919,3.153265,TEINH20
Got2,0.00043086827,2.32981,TEINH20
Ccdc85b,0.00042956273,2.2872403,TEINH20
Sdk2,0.0004289303,2.680754,TEINH20
Dscaml1,0.00042562076,2.4843454,TEINH20
Gria1,0.00042352444,3.055201,TEINH20
Chodl,0.2978823,8.317043,TEINH21
Nos1,0.20836678,7.991837,TEINH21
Tacr1,0.15606503,6.8161917,TEINH21
Crhbp,0.14978679,7.621148,TEINH21
Adgrg6,0.11502015,6.107831,TEINH21
Sst,0.083861016,10.180856,TEINH21
Npy,0.07983542,10.600883,TEINH21
Lhx6,0.07530753,6.6981893,TEINH21
Nxph2,0.06948851,6.1763997,TEINH21
X9330158H04Rik,0.03780009,4.950951,TEINH21
Gm11744,0.033403754,4.682591,TEINH21
Oxtr,0.029790984,5.0005584,TEINH21
Sfrp1,0.027985364,4.757718,TEINH21
Klf5,0.023920307,4.591983,TEINH21
Sp9,0.022299146,4.8934455,TEINH21
Cygb,0.017209504,4.8474135,TEINH21
Ccdc109b,0.01623145,4.344681,TEINH21
Moxd1,0.015246305,5.067753,TEINH21
Acrbp,0.014301154,3.3655107,TEINH21
Slc7a3,0.013775339,3.914927,TEINH21
Rab3b,0.013394589,4.549911,TEINH21
Ptprt,0.01264215,4.055391,TEINH21
Cort,0.01256282,4.8504357,TEINH21
Sox6,0.012295115,4.409879,TEINH21
Mxra7,0.0119737,3.8563955,TEINH21
Pcdh18,0.01093555,4.027364,TEINH21
Col25a1,0.01077976,4.4859114,TEINH21
Pam,0.010383518,3.708259,TEINH21
Fam46a,0.010341454,3.7402308,TEINH21
Pxylp1,0.009709589,3.4908135,TEINH21
Hcrtr1,0.008925064,4.149985,TEINH21
Scn9a,0.008498986,4.0365133,TEINH21
Lhfpl5,0.008355438,3.8373163,TEINH21
BC089491,0.006938406,3.6085148,TEINH21
Fxyd6,0.006657024,4.4612327,TEINH21
Fndc1,0.006342368,3.4605994,TEINH21
Sox1,0.006194699,3.680255,TEINH21
Vstm2b,0.005510455,3.334133,TEINH21
Fbxo17,0.0054779355,3.3708422,TEINH21
Nkain3,0.00537621,3.3130224,TEINH21
Ass1,0.0050052144,3.3153322,TEINH21
Npy2r,0.004868342,3.6764438,TEINH21
Resp18,0.0048211706,4.073437,TEINH21
Zcchc12,0.0046169027,3.5443099,TEINH21
S100a10,0.0044229543,3.4177268,TEINH21
Klhl32,0.0043299245,2.9296439,TEINH21
Chrm2,0.0042031533,3.6003606,TEINH21
Adra1a,0.0041871117,3.5059955,TEINH21
Ache,0.0041769217,3.3119533,TEINH21
Ntn1,0.0041497923,3.604497,TEINH21
Myl6b,0.0034900147,3.011286,TEINH21
Vgf,0.0034717114,3.2034786,TEINH21
Scg2,0.0033693812,3.4547954,TEINH21
Pde1a,0.003362604,3.3871586,TEINH21
Nell1,0.0032334225,3.149023,TEINH21
Mturn,0.0032008728,2.8364716,TEINH21
Lypd6b,0.0031454,3.5646124,TEINH21
Grin3a,0.0030819427,3.0894444,TEINH21
Bcl11a,0.0030532929,3.1531355,TEINH21
Dusp26,0.0029957904,2.9649231,TEINH21
Cpne4,0.002957258,3.0802772,TEINH21
Atg9b,0.0028777726,3.0725207,TEINH21
Arhgdig,0.002726833,3.213991,TEINH21
Nrsn2,0.0027250622,3.245305,TEINH21
Tox3,0.0027166498,2.8392408,TEINH21
Nnat,0.0026439875,3.7033036,TEINH21
Prmt2,0.002635209,2.6032205,TEINH21
Tmem130,0.0026261513,3.2963264,TEINH21
Ndst4,0.0026203457,3.5913715,TEINH21
Bex1,0.0026111428,2.9899702,TEINH21
Arx,0.0026019814,3.3418803,TEINH21
X1700086L19Rik,0.0025390314,2.7167103,TEINH21
Nrn1l,0.0024805085,2.678773,TEINH21
Ccne1,0.0024480158,2.7911606,TEINH21
Dll3,0.0023997,2.6619444,TEINH21
Ralyl,0.0023941726,2.721606,TEINH21
X6330403K07Rik,0.0023220521,3.6439855,TEINH21
Elmo1,0.0022593879,2.7615886,TEINH21
Tox,0.002196009,2.7647107,TEINH21
Cdh13,0.0021676181,2.7145197,TEINH21
Phf24,0.002123301,2.7336495,TEINH21
Pcp4,0.0021059276,5.2226186,TEINH21
Ctxn2,0.0020855647,2.8541536,TEINH21
Cgref1,0.0020588394,2.5375123,TEINH21
Gpx3,0.0019831802,3.1770205,TEINH21
Dleu7,0.0019505032,2.540706,TEINH21
Rwdd2a,0.001950044,2.475836,TEINH21
Mllt3,0.0019185038,2.0969515,TEINH21
Gap43,0.0019087335,3.5382693,TEINH21
Ly6h,0.0018995635,3.55885,TEINH21
Lrrc3b,0.0018858308,2.5902472,TEINH21
Rims4,0.0018359254,2.5660613,TEINH21
Slc1a6,0.0018086578,2.7271001,TEINH21
Grik1,0.001805671,3.1948743,TEINH21
Nap1l5,0.0017980941,3.5437624,TEINH21
Gaa,0.0017142963,2.4640872,TEINH21
Col11a1,0.0017025551,3.1115136,TEINH21
Nxph1,0.0016557289,3.1181266,TEINH21
Mrap2,0.0016213342,2.9569347,TEINH21
Emc9,0.0015521878,2.0952437,TEINH21
Rgs17,0.0015181864,2.3977044,TEINH21
Ndn,0.0015181391,2.4542382,TEINH21
Tmem91,0.0014721295,2.5781467,TEINH21
Ahi1,0.0014282855,2.7310283,TEINH21
Izumo4,0.0014248653,2.0112598,TEINH21
Cdh4,0.0014175717,2.3851094,TEINH21
Psmc5,0.0013800648,2.1336634,TEINH21
Bex4,0.0013670092,2.3010998,TEINH21
Slc32a1,0.001365581,3.0860865,TEINH21
Slc39a6,0.0013366861,1.9910883,TEINH21
B3gat1,0.0013345389,2.0351796,TEINH21
Dbpht2,0.0013325217,2.3653822,TEINH21
Dnajc12,0.001331443,2.0638132,TEINH21
Rac3,0.0013196704,2.1579282,TEINH21
Ptpru,0.0013186509,2.5954573,TEINH21
Zwint,0.0012970974,2.9444907,TEINH21
Rarb,0.001268431,3.0040739,TEINH21
Cib2,0.0012408646,2.2394292,TEINH21
Tox2,0.0012376368,2.5877213,TEINH21
Fam110b,0.0012283088,2.037486,TEINH21
D230017M19Rik,0.0012233312,2.2870338,TEINH21
Nenf,0.0012151592,2.0476415,TEINH21
Frs3,0.001211772,1.9730144,TEINH21
Tomm6,0.0012071315,1.7692611,TEINH21
Pafah1b3,0.0011870669,2.3487785,TEINH21
Fkbp1b,0.00118079,2.2816706,TEINH21
Podxl2,0.0011703429,2.2314587,TEINH21
Galnt14,0.0011553271,2.5651813,TEINH21
Slc35b4,0.001155264,1.7496274,TEINH21
Gm11273,0.0011484519,1.8421074,TEINH21
C1qtnf4,0.0011394206,2.1020038,TEINH21
Elavl2,0.0011346987,2.469424,TEINH21
Tspyl2,0.0011311076,1.8462385,TEINH21
Gm1673,0.0011290365,2.3471875,TEINH21
Pou3f2,0.0011235576,2.370439,TEINH21
Cbarp,0.0011212153,2.429359,TEINH21
Fam131c,0.0010890688,2.7537336,TEINH21
Hap1,0.0010843457,2.4407768,TEINH21
Gad1,0.0010740152,3.1005342,TEINH21
Celf4,0.0010571728,2.7432694,TEINH21
Rpap3,0.0010476838,1.7687448,TEINH21
Slc5a5,0.0010471344,2.5721602,TEINH21
Uchl1,0.0010445458,2.3305252,TEINH21
X1700023F06Rik,0.0010334008,2.3699217,TEINH21
Syngr3,0.0010267935,2.1842873,TEINH21
Phf1,0.0010091404,1.843794,TEINH21
Nrsn1,0.0010037136,2.686357,TEINH21
Gprasp2,0.0009940941,2.2115526,TEINH21
Wnt2,0.0009940759,2.8988678,TEINH21
Hdac4,0.0009838372,1.7406317,TEINH21
Crh,0.42065486,8.278685,TEINH4
Tac2,0.29958957,8.42886,TEINH4
Vip,0.2737054,10.358028,TEINH4
Adra1b,0.09454519,5.0273914,TEINH4
Cxcl14,0.033012927,6.7189627,TEINH4
Rgs12,0.02960657,4.661257,TEINH4
Adarb2,0.027886001,4.9317203,TEINH4
Egln3,0.021692343,4.4595394,TEINH4
Dlx1,0.02164087,4.4899764,TEINH4
Pnoc,0.021301381,4.818856,TEINH4
Synpr,0.021220585,4.6662874,TEINH4
Tnfaip8l3,0.020856054,4.630828,TEINH4
Igf1,0.020713855,4.4955697,TEINH4
Cnr1,0.01614056,4.8873034,TEINH4
Htr3a,0.014822397,5.59052,TEINH4
Rpp25,0.014740437,4.241991,TEINH4
Cbln2,0.014477679,4.015562,TEINH4
Npas1,0.014402389,4.788018,TEINH4
Fxyd6,0.013621919,4.405349,TEINH4
Dlx6os1,0.013467796,4.303885,TEINH4
Asic4,0.012715719,4.1740904,TEINH4
Crabp1,0.012078376,4.5289254,TEINH4
Kcnip1,0.010408965,3.6839519,TEINH4
Cpne2,0.0103606945,3.1134543,TEINH4
Kit,0.0098866355,3.779732,TEINH4
E530001K10Rik,0.009483974,3.4139688,TEINH4
Elfn1,0.009307999,3.914575,TEINH4
Zbtb16,0.008962355,3.1807733,TEINH4
Galnt14,0.008327708,3.2925699,TEINH4
Pthlh,0.0065033487,4.3613486,TEINH4
Pcdh8,0.006384944,2.9696867,TEINH4
Rxfp1,0.0057467786,3.578307,TEINH4
Akap7,0.005711658,2.538285,TEINH4
Dlx2,0.0055940347,3.6492205,TEINH4
Sorcs3,0.005573589,2.801052,TEINH4
Ap1s2,0.005379995,2.6216595,TEINH4
Galntl6,0.0053771683,3.0312202,TEINH4
Resp18,0.005368476,3.4042032,TEINH4
BC030500,0.0053277826,2.8777971,TEINH4
Vstm2l,0.005287784,2.8637269,TEINH4
Btbd11,0.0052526663,3.0959437,TEINH4
Dlx5,0.004942437,3.2987332,TEINH4
Nrxn3,0.0047433437,3.3046389,TEINH4
Rpl29,0.0046352814,3.3176577,TEINH4
Nrip3,0.0045782626,2.9675148,TEINH4
Vstm2a,0.0045475783,2.9270449,TEINH4
Shisa8,0.0043326016,2.9027157,TEINH4
Gad1,0.004219913,3.716361,TEINH4
Nr2f2,0.004063817,2.815854,TEINH4
Asic1,0.0040623373,2.4716237,TEINH4
Npy1r,0.0040067085,2.6385937,TEINH4
Yjefn3,0.003924455,3.3038845,TEINH4
Nrtn,0.0038433978,2.4778566,TEINH4
Plpp4,0.0037142902,3.142346,TEINH4
Prox1os,0.0036530686,2.641794,TEINH4
Arl4c,0.0035707378,2.7453449,TEINH4
Grip1,0.0033860619,2.5751524,TEINH4
Cit,0.003377547,2.8243995,TEINH4
Enho,0.003361995,2.8140743,TEINH4
Npas3,0.0033556018,2.5763862,TEINH4
Erbb4,0.003306092,2.5593786,TEINH4
Cck,0.003303669,3.8592086,TEINH4
Kcnmb2,0.003283832,3.176896,TEINH4
Nap1l5,0.0032602088,3.2787406,TEINH4
Socs2,0.0031714772,2.2171535,TEINH4
Lurap1l,0.0031382164,2.1638865,TEINH4
Gng4,0.003128646,2.593451,TEINH4
Pcp4l1,0.0028280437,2.8830354,TEINH4
Slc32a1,0.002752617,3.039917,TEINH4
Myl6b,0.0027467075,2.4241354,TEINH4
X5330434G04Rik,0.0027368634,2.1789157,TEINH4
Cort,0.0027231171,3.4871764,TEINH4
Efhd2,0.0026695055,2.2891126,TEINH4
Podxl2,0.0026688525,2.2804854,TEINH4
Gng2,0.0026240633,2.3430047,TEINH4
Vsnl1,0.00256268,2.7202663,TEINH4
Sncg,0.0025285576,3.3640928,TEINH4
Kcnc1,0.0025258472,2.5105057,TEINH4
Stk32c,0.002499894,2.3268266,TEINH4
Dennd2a,0.0024966185,1.9466941,TEINH4
Maf,0.0024666567,2.8530495,TEINH4
Slc2a13,0.0024156026,2.2147434,TEINH4
Frmpd3,0.0023718765,2.3319387,TEINH4
Igsf3,0.0023551187,2.2322195,TEINH4
Csdc2,0.0023165974,1.9719276,TEINH4
Wnt5a,0.0023135038,2.8810792,TEINH4
Dok7,0.0022500586,2.2394583,TEINH4
Bex1,0.0022409973,2.1913145,TEINH4
Zfp804a,0.0022399812,2.3595767,TEINH4
Ly6h,0.0021854995,2.7166455,TEINH4
Tcf4,0.0021384093,2.3194568,TEINH4
Osbpl3,0.0021134394,2.1418018,TEINH4
Snhg11,0.0020910292,3.6962824,TEINH4
Cntnap2,0.002072859,2.1510897,TEINH4
Sntg1,0.0019496046,2.0748043,TEINH4
Gm1673,0.0019418093,2.1072323,TEINH4
Scg2,0.0019390181,2.3068836,TEINH4
Npy,0.0019340761,3.6736312,TEINH4
Thy1,0.0019020163,2.4629223,TEINH4
Slc35f4,0.0018326424,2.122618,TEINH4
Vav2,0.0018282068,2.2369106,TEINH4
Krt1,0.0018270885,2.2095127,TEINH4
Dner,0.0018261475,2.0848854,TEINH4
Sema3c,0.0018182523,2.5187423,TEINH4
Rph3a,0.0017878755,2.0840135,TEINH4
Vwc2,0.0017748205,2.5365448,TEINH4
Stmn1,0.0017482173,2.0822423,TEINH4
Pcbd1,0.0017372199,2.3153315,TEINH4
Meg3,0.0017299042,4.1262374,TEINH4
Sncb,0.0016905447,2.7927918,TEINH4
Sec61g,0.0016891271,1.6965781,TEINH4
Olfm2,0.0016674065,2.5517883,TEINH4
Gm10605,0.0016497158,2.215778,TEINH4
Gm17750,0.0016467309,2.5746207,TEINH4
Sobp,0.0016348673,1.7884213,TEINH4
Amer2,0.0016329293,1.6079438,TEINH4
Pafah1b3,0.0016191108,2.081151,TEINH4
Ccdc107,0.0016127987,1.5351357,TEINH4
Cacng2,0.0016121081,1.9597207,TEINH4
Rgs10,0.0015795705,2.4812438,TEINH4
Fkbp1b,0.0015767955,1.9818785,TEINH4
Thsd7a,0.0015767756,1.7717291,TEINH4
Scg5,0.0015459998,2.1257398,TEINH4
Ubash3b,0.0015289079,1.9629816,TEINH4
Glra2,0.0015232366,2.2614994,TEINH4
Chrna4,0.0015156112,2.3370075,TEINH4
Plvap,0.0015091375,1.7934362,TEINH4
Magi3,0.0015042605,1.8331105,TEINH4
Zmat4,0.001493868,2.170394,TEINH4
Nrsn1,0.0014906712,2.2787383,TEINH4
Cplx2,0.001485009,2.2636714,TEINH4
G0s2,0.0014803307,2.0082645,TEINH4
Gad2,0.0014562716,2.7093,TEINH4
